Sonde 763;;;
#;Date;Heure, GMT+02:00;Temp
695;24/08/2012;13:28:11;15,008
696;24/08/2012;15:28:11;15,223
697;24/08/2012;17:28:11;15,485
698;24/08/2012;19:28:11;15,485
699;24/08/2012;21:28:11;15,294
700;24/08/2012;23:28:11;15,151
701;25/08/2012;01:28:11;15,031
702;25/08/2012;03:28:11;14,888
703;25/08/2012;05:28:11;14,721
704;25/08/2012;07:28:11;14,457
705;25/08/2012;09:28:11;14,337
706;25/08/2012;11:28:11;14,625
707;25/08/2012;13:28:11;14,984
708;25/08/2012;15:28:11;15,605
709;25/08/2012;17:28:11;15,986
710;25/08/2012;19:28:11;15,843
711;25/08/2012;21:28:11;15,438
712;25/08/2012;23:28:11;15,031
713;26/08/2012;01:28:11;14,697
714;26/08/2012;03:28:11;14,529
715;26/08/2012;05:28:11;14,385
716;26/08/2012;07:28:11;14,314
717;26/08/2012;09:28:11;14,266
718;26/08/2012;11:28:11;14,385
719;26/08/2012;13:28:11;14,96
720;26/08/2012;15:28:11;15,891
721;26/08/2012;17:28:11;16,368
722;26/08/2012;19:28:11;16,225
723;26/08/2012;21:28:11;15,796
724;26/08/2012;23:28:11;15,27
725;27/08/2012;01:28:11;14,912
726;27/08/2012;03:28:11;14,673
727;27/08/2012;05:28:11;14,457
728;27/08/2012;07:28:11;14,314
729;27/08/2012;09:28:11;14,242
730;27/08/2012;11:28:11;14,697
731;27/08/2012;13:28:11;15,629
732;27/08/2012;15:28:11;16,892
733;27/08/2012;17:28:11;17,534
734;27/08/2012;19:28:11;17,415
735;27/08/2012;21:28:11;16,844
736;27/08/2012;23:28:11;16,272
737;28/08/2012;01:28:11;15,819
738;28/08/2012;03:28:11;15,509
739;28/08/2012;05:28:11;15,366
740;28/08/2012;07:28:11;15,223
741;28/08/2012;09:28:11;15,055
742;28/08/2012;11:28:11;15,27
743;28/08/2012;13:28:11;16,106
744;28/08/2012;15:28:11;17,082
